drug_id,disease_id,drug_encoded,disease_encoded,label
DB09050,MESH:D018410,1190,992,1
DB09050,MESH:D011704,1190,709,1
DB09051,MESH:D009085,1191,565,1
DB09053,MESH:D015451,1192,905,1
DB09053,MESH:D020522,1192,1054,1
DB09053,MESH:D008258,1192,534,1
DB09060,MESH:D001424,1193,151,1
DB09060,MESH:D059413,1193,1156,1
DB09060,MESH:C544287,1193,48,1
DB09060,MESH:D011704,1193,709,1
DB09061,MESH:D009103,1194,569,1
DB09065,MESH:D015658,1195,920,1
DB09067,MESH:D047748,1196,1091,1
DB09068,MESH:D003865,1197,277,1
DB09071,MESH:D020178,1198,1032,1
DB09072,MESH:D002385,1199,204,1
DB09072,MESH:D000077260,1199,74,1
DB09073,MESH:D001943,1200,179,1
DB09074,MESH:D005185,1201,354,1
DB09074,MESH:D000077,1201,73,1
DB09075,MESH:D020246,1202,1035,1
DB09075,MESH:D011655,1202,704,1
DB09075,MESH:D020521,1202,1053,1
DB09075,MESH:D019320,1202,1017,1
DB09076,MESH:D029424,1203,1073,1
DB09079,MESH:D012131,1204,723,1
DB09079,MESH:D054990,1204,1125,1
DB09080,MESH:D029424,1205,1073,1
DB09081,MESH:D029242,1206,1072,1
DB09082,MESH:D001249,1207,142,1
DB09082,MESH:D029424,1207,1073,1
DB09083,MESH:D018487,1208,994,1
DB09084,MESH:D004941,1209,348,1
DB09089,MESH:D043183,1210,1082,1
DB09090,MESH:D043183,1211,1082,1
DB09090,MESH:D001660,1211,161,1
DB09096,MESH:D000152,1212,84,1
DB09097,MESH:D006966,1213,449,1
DB09100,MESH:D007037,1214,467,1
DB09101,MESH:D015658,1215,920,1
DB09102,MESH:D019698,1216,1023,1
DB09104,MESH:D004415,1217,312,1
DB09104,MESH:D003248,1217,248,1
DB09104,MESH:D006356,1217,399,1
DB09104,MESH:D015746,1217,923,1
DB09106,MESH:D020896,1218,1063,1
DB09107,MESH:D000740,1219,112,1
DB09108,MESH:D006470,1220,405,1
DB09109,MESH:D006470,1221,405,1
DB09112,MESH:D020258,1222,1038,1
DB09113,MESH:C566881,1223,58,1
DB09118,MESH:D004831,1224,336,1
DB09119,MESH:D012640,1225,754,1
DB09122,MESH:D009103,1226,569,1
DB09123,MESH:D008595,1227,554,1
DB09123,MESH:D010146,1227,632,1
DB09125,MESH:D000141,1228,82,1
DB09125,MESH:C563477,1228,50,1
DB09125,MESH:D007669,1228,488,1
DB09126,MESH:D007006,1229,457,1
DB09126,MESH:D003456,1229,260,1
DB09128,MESH:D003865,1230,277,1
DB09128,MESH:D012559,1230,750,1
DB09133,MESH:D007674,1231,489,1
DB09136,MESH:D002916,1232,232,1
DB09136,MESH:D002915,1232,231,1
DB09136,MESH:D014958,1232,887,1
DB09136,MESH:D009362,1232,592,1
DB09136,MESH:C538678,1232,46,1
DB09139,MESH:D010013,1233,623,1
DB09140,MESH:D000740,1234,112,1
DB09140,MESH:D000860,1234,127,1
DB09140,MESH:D009369,1234,593,1
DB09140,MESH:D008881,1234,561,1
DB09140,MESH:D011086,1234,674,1
DB09140,MESH:D006976,1234,453,1
DB09140,MESH:D012120,1234,722,1
DB09140,MESH:D012891,1234,771,1
DB09144,MESH:C537136,1235,37,1
DB09146,MESH:D054559,1236,1123,1
DB09147,MESH:D051436,1237,1100,1
DB09148,MESH:D000544,1238,104,1
DB09148,MESH:D060825,1238,1161,1
DB09149,MESH:D000544,1239,104,1
DB09151,MESH:D000544,1240,104,1
DB09151,MESH:D060825,1240,1161,1
DB09152,MESH:D055623,1241,1129,1
DB09152,MESH:D014860,1241,878,1
DB09153,MESH:D015715,1242,922,1
DB09153,MESH:D003681,1242,270,1
DB09153,MESH:D007010,1242,459,1
DB09154,MESH:D006356,1243,399,1
DB09161,MESH:D003324,1244,252,1
DB09163,MESH:D015212,1245,896,1
DB09163,MESH:D059413,1245,1156,1
DB09164,MESH:D002764,1246,222,1
DB09165,MESH:D006471,1247,406,1
DB09183,MESH:D019698,1248,1023,1
DB09228,MESH:D000799,1249,123,1
DB09237,MESH:D006973,1250,451,1
DB09241,MESH:D008708,1251,559,1
DB09255,MESH:D015352,1252,901,1
DB09255,MESH:D011655,1252,704,1
DB09255,MESH:D012769,1252,759,1
DB09255,MESH:D020246,1252,1035,1
DB09263,MESH:D006947,1253,440,1
DB09265,MESH:D003924,1254,290,1
DB09266,MESH:D002294,1255,201,1
DB09266,MESH:D066066,1255,1181,1
DB09269,MESH:D022124,1256,1068,1
DB09270,MESH:D008881,1257,561,1
DB09272,MESH:D043183,1258,1082,1
DB09275,MESH:D016481,1259,938,1
DB09276,MESH:D005258,1260,358,1
DB09276,MESH:D015535,1260,916,1
DB09276,MESH:D001172,1260,137,1
DB09276,MESH:D001171,1260,136,1
DB09280,MESH:D003550,1261,263,1
DB09281,MESH:D004415,1262,312,1
DB09281,MESH:D006356,1262,399,1
DB09281,MESH:D015746,1262,923,1
DB09287,MESH:D003248,1263,248,1
DB09292,MESH:D064646,1264,1172,1
DB09293,MESH:D006980,1265,454,1
DB09293,MESH:D013964,1265,820,1
DB09296,MESH:D019698,1266,1023,1
DB09299,MESH:D019694,1267,1022,1
DB09299,MESH:D015497,1267,913,1
DB09299,MESH:D015658,1267,920,1
DB09301,MESH:D001168,1268,134,1
DB09301,MESH:D001416,1268,150,1
DB09301,MESH:D013180,1268,779,1
DB09301,MESH:D063806,1268,1166,1
DB09302,MESH:D006938,1269,438,1
DB09302,MESH:D009203,1269,582,1
DB09302,MESH:D020521,1269,1053,1
DB09302,MESH:D000789,1269,121,1
DB09302,MESH:D006950,1269,442,1
DB09303,MESH:D050197,1270,1097,1
DB09303,MESH:D006938,1270,438,1
DB09310,MESH:D006470,1271,405,1
DB09312,MESH:D006086,1272,387,1
DB09312,MESH:D009190,1272,579,1
DB09314,MESH:D014718,1273,871,1
DB09320,MESH:D000881,1274,128,1
DB09320,MESH:D001424,1274,151,1
DB09320,MESH:D004165,1274,298,1
DB09320,MESH:D004698,1274,322,1
DB09320,MESH:D004886,1274,339,1
DB09320,MESH:D004887,1274,340,1
DB09320,MESH:D005892,1274,379,1
DB09320,MESH:D014211,1274,837,1
DB09320,MESH:D010874,1274,663,1
DB09320,MESH:D002601,1274,214,1
DB09320,MESH:D011906,1274,715,1
DB09320,MESH:D012141,1274,724,1
DB09320,MESH:D012541,1274,748,1
DB09320,MESH:C536773,1274,32,1
DB09320,MESH:D017192,1274,968,1
DB09320,MESH:D015001,1274,889,1
DB09321,MESH:D003963,1275,294,1
DB09321,MESH:D013471,1275,795,1
DB09324,MESH:D000069836,1276,68,1
DB09324,MESH:D001424,1276,151,1
DB09324,MESH:D012852,1276,766,1
DB09324,MESH:D001734,1276,163,1
DB09324,MESH:D055499,1276,1128,1
DB09324,MESH:D011014,1276,668,1
DB09324,MESH:D004696,1276,320,1
DB09324,MESH:D059413,1276,1156,1
DB09324,MESH:D000077,1276,73,1
DB09324,MESH:D013530,1276,796,1
DB09324,MESH:D017192,1276,968,1
DB09325,MESH:D003731,1277,274,1
DB09325,MESH:D009909,1277,618,1
DB09326,MESH:D003324,1278,252,1
DB09329,MESH:D006470,1279,405,1
DB09329,MESH:D006467,1279,404,1
DB09329,MESH:D019106,1279,1009,1
DB09331,MESH:D009101,1280,568,1
DB09337,MESH:D000860,1281,127,1
DB09341,MESH:D007003,1282,456,1
DB09345,MESH:D012871,1283,768,1
DB09345,MESH:D006484,1283,411,1
DB09353,MESH:D000152,1284,84,1
DB09381,MESH:D007006,1285,457,1
DB09381,MESH:D008594,1285,553,1
DB09389,MESH:D008796,1286,560,1
DB09389,MESH:D004715,1286,325,1
DB09389,MESH:D008595,1286,554,1
DB09389,MESH:D004412,1286,311,1
DB09389,MESH:D011085,1286,673,1
DB09395,MESH:D007010,1287,459,1
DB09397,MESH:D001943,1288,179,1
DB09397,MESH:D008545,1288,546,1
DB09401,MESH:D000787,1289,119,1
DB09407,MESH:D008275,1290,537,1
DB09449,MESH:D000137,1291,80,1
DB09449,MESH:D000138,1291,81,1
DB09449,MESH:D003681,1291,270,1
DB09449,MESH:D003967,1291,295,1
DB09449,MESH:D064420,1291,1171,1
DB09449,MESH:D014883,1291,879,1
DB09449,MESH:D017674,1291,976,1
DB09449,MESH:D002056,1291,185,1
DB09459,MESH:D004415,1292,312,1
DB09459,MESH:D006356,1292,399,1
DB09459,MESH:D015746,1292,923,1
DB09462,MESH:D003248,1293,248,1
DB09477,MESH:D003928,1294,291,1
DB09477,MESH:D006333,1294,397,1
DB09477,MESH:D006973,1294,451,1
DB09477,MESH:D018487,1294,994,1
DB09479,MESH:D003324,1295,252,1
DB09481,MESH:D004415,1296,312,1
DB09481,MESH:D001744,1296,164,1
DB09481,MESH:D006356,1296,399,1
DB09481,MESH:D007669,1296,488,1
DB09481,MESH:D015746,1296,923,1
DB09484,MESH:D003731,1297,274,1
DB09488,MESH:D006255,1298,392,1
DB09496,MESH:D013471,1299,795,1
DB09498,MESH:D009209,1300,585,1
DB09499,MESH:D020258,1301,1038,1
DB09502,MESH:D003324,1302,252,1
DB09502,MESH:D018487,1302,994,1
DB09502,MESH:D009369,1302,593,1
DB09502,MESH:D012640,1302,754,1
DB09510,MESH:D016481,1303,938,1
DB09511,MESH:D016066,1304,931,1
DB09513,MESH:D016481,1305,938,1
DB09517,MESH:D000740,1306,112,1
DB09517,MESH:D018798,1306,1002,1
DB09526,MESH:D008548,1307,547,1
DB09532,MESH:D015408,1308,902,1
DB09535,MESH:D013471,1309,795,1
DB09536,MESH:D013471,1310,795,1
DB09543,MESH:D010146,1311,632,1
DB09543,MESH:D012640,1311,754,1
DB09543,MESH:D051474,1311,1101,1
DB09546,MESH:D009447,1312,601,1
DB09546,MESH:D010673,1312,661,1
DB09546,MESH:D006333,1312,397,1
DB09555,MESH:D065631,1313,1178,1
DB09555,MESH:D006967,1313,450,1
DB09555,MESH:D000799,1313,123,1
DB09555,MESH:C536612,1313,30,1
DB09555,MESH:D014581,1313,858,1
DB09555,MESH:D012223,1313,732,1
DB09555,MESH:D003139,1313,241,1
DB09564,MESH:D003920,1314,288,1
DB09564,MESH:D003922,1314,289,1
DB09564,MESH:D003924,1314,290,1
DB09570,MESH:D009101,1315,568,1
DB10062,MESH:D011818,1316,712,1
DB10283,MESH:D011818,1317,712,1
DB10317,MESH:D009107,1318,570,1
DB10317,MESH:D012409,1318,737,1
DB10317,MESH:D008457,1318,543,1
DB10317,MESH:D002644,1318,217,1
DB10318,MESH:D002644,1319,217,1
DB10318,MESH:D006562,1319,421,1
DB10343,MESH:D014376,1320,844,1
DB10583,MESH:D004165,1321,298,1
DB10583,MESH:D014917,1321,882,1
DB10583,MESH:D013742,1321,808,1
DB10769,MESH:D004672,1322,319,1
DB10805,MESH:D015004,1323,890,1
DB10989,MESH:D006506,1324,414,1
DB11064,MESH:D013471,1325,795,1
DB11065,MESH:D010188,1326,634,1
DB11066,MESH:D010188,1327,634,1
DB11074,MESH:C537692,1328,41,1
DB11089,MESH:D003248,1329,248,1
DB11091,MESH:D017492,1330,973,1
DB11092,MESH:D003731,1331,274,1
DB11093,MESH:D006996,1332,455,1
DB11095,MESH:D020246,1333,1035,1
DB11110,MESH:D008881,1334,561,1
DB11120,MESH:D018771,1335,999,1
DB11120,MESH:D063806,1335,1166,1
DB11126,MESH:D006996,1336,455,1
DB11164,MESH:D020521,1337,1053,1
DB11201,MESH:D010146,1338,632,1
DB11221,MESH:D013471,1339,795,1
DB11228,MESH:D003248,1340,248,1
DB11278,MESH:D005334,1341,359,1
DB11278,MESH:D063806,1341,1166,1
DB11278,MESH:D006261,1341,393,1
DB11278,MESH:D003371,1341,255,1
DB11278,MESH:D010146,1341,632,1
DB11278,MESH:D010612,1341,659,1
DB11282,MESH:D007299,1342,477,1
DB11282,MESH:D013471,1342,795,1
DB11312,MESH:D055665,1343,1130,1
DB11312,MESH:D020246,1343,1035,1
DB11327,MESH:D063807,1344,1167,1
DB11328,MESH:D006471,1345,406,1
DB11330,MESH:D006470,1346,405,1
DB11330,MESH:D020300,1346,1043,1
DB11345,MESH:D018771,1347,999,1
DB11345,MESH:D063806,1347,1166,1
DB11365,MESH:D003248,1348,248,1
DB11386,MESH:D010032,1349,628,1
DB11560,MESH:D033461,1350,1076,1
DB11563,MESH:D015223,1351,897,1
DB11571,MESH:D006470,1352,405,1
DB11574,MESH:D019698,1353,1023,1
DB11575,MESH:D019698,1354,1023,1
DB11580,MESH:D006457,1355,403,1
DB11581,MESH:D015451,1356,905,1
DB11584,MESH:D009765,1357,608,1
DB11584,MESH:D000341,1357,95,1
DB11584,MESH:D005221,1357,357,1
DB11586,MESH:D019698,1358,1023,1
DB11587,MESH:D001986,1359,180,1
DB11595,MESH:D055752,1360,1133,1
DB11595,MESH:D064726,1360,1173,1
DB11596,MESH:D005494,1361,365,1
DB11597,MESH:D016553,1362,941,1
DB11598,MESH:D020152,1363,1030,1
DB11601,MESH:D014376,1364,844,1
DB11604,MESH:D013742,1365,808,1
DB11606,MESH:D006470,1366,405,1
DB11607,MESH:D006470,1367,405,1
DB11607,MESH:D019106,1367,1009,1
DB11608,MESH:D006470,1368,405,1
DB11608,MESH:D019106,1368,1009,1
DB11611,MESH:D015352,1369,901,1
DB11613,MESH:D019698,1370,1023,1
DB11614,MESH:D065631,1371,1178,1
DB11614,MESH:D014581,1371,858,1
DB11614,MESH:D011537,1371,693,1
DB11621,MESH:D000073,1372,71,1
DB11624,MESH:D000740,1373,112,1
DB11626,MESH:D012509,1374,742,1
DB11627,MESH:D006509,1375,415,1
DB11632,MESH:D010300,1376,643,1
DB11640,MESH:D015624,1377,918,1
DB11642,MESH:D000077260,1378,74,1
DB11642,MESH:D009290,1378,587,1
DB11644,MESH:D009202,1379,581,1
DB11652,MESH:D001943,1380,179,1
DB11653,MESH:D020018,1381,1027,1
DB11660,MESH:D010211,1382,637,1
DB11691,MESH:D000079,1383,76,1
DB11703,MESH:D015451,1384,905,1
DB11703,MESH:D020522,1384,1054,1
DB11712,MESH:D003550,1385,263,1
DB11730,MESH:D001943,1386,179,1
DB11757,MESH:D010300,1387,643,1
DB11760,MESH:D001943,1388,179,1
DB11761,MESH:D043183,1389,1082,1
DB11793,MESH:D005185,1390,354,1
DB11793,MESH:D000077,1390,73,1
DB11799,MESH:D020276,1391,1041,1
DB11823,MESH:D061218,1392,1162,1
DB11827,MESH:D003924,1393,290,1
DB11828,MESH:D001943,1394,179,1
DB11842,MESH:D007022,1395,465,1
DB11855,MESH:D029424,1396,1073,1
DB11859,MESH:D019052,1397,1008,1
DB11866,MESH:D010024,1398,627,1
DB11915,MESH:D000071,1399,69,1
DB11921,MESH:C030635,1400,6,1
DB11936,MESH:D050197,1401,1097,1
DB11936,MESH:D006938,1401,438,1
DB11951,MESH:D007319,1402,478,1
DB11978,MESH:D015470,1403,910,1
DB11986,MESH:D002289,1404,200,1
DB11986,MESH:D066066,1404,1181,1
DB11988,MESH:D020528,1405,1055,1
DB11995,MESH:D013921,1406,813,1
DB12001,MESH:D001943,1407,179,1
DB12010,MESH:D016553,1408,941,1
DB12020,MESH:D012899,1409,772,1
DB12070,MESH:D003586,1410,268,1
DB12161,MESH:D006816,1411,432,1
DB12240,MESH:D016403,1412,935,1
DB12243,MESH:D000690,1413,110,1
DB12245,MESH:D005211,1414,356,1
DB12278,MESH:D014549,1415,854,1
DB12281,MESH:D000740,1416,112,1
DB12301,MESH:D015497,1417,913,1
DB12328,MESH:D014860,1418,878,1
DB12329,MESH:D059413,1419,1156,1
DB12364,MESH:D054556,1420,1122,1
DB12366,MESH:D016538,1421,940,1
DB12377,MESH:D059413,1422,1156,1
DB12377,MESH:C544287,1422,48,1
DB12377,MESH:D011704,1422,709,1
DB12500,MESH:D055728,1423,1131,1
DB12532,MESH:D005764,1424,371,1
DB12612,MESH:D003711,1425,273,1
DB12612,MESH:D020529,1425,1056,1
DB12615,MESH:C544287,1426,48,1
DB12615,MESH:D011704,1426,709,1
DB12783,MESH:D010300,1427,643,1
DB12808,MESH:D000152,1428,84,1
DB12834,MESH:D016585,1429,944,1
DB12865,MESH:D006962,1430,448,1
DB12872,MESH:D006470,1431,405,1
DB12924,MESH:D007169,1432,469,1
DB12942,MESH:D003248,1433,248,1
DB12965,MESH:D000152,1434,84,1
DB13125,MESH:D016553,1435,941,1
DB13133,MESH:D006470,1436,405,1
DB13139,MESH:D001986,1437,180,1
DB13140,MESH:D003015,1438,233,1
DB13146,MESH:D011471,1439,689,1
DB13152,MESH:D006470,1440,405,1
DB13156,MESH:D013344,1441,792,1
DB13157,MESH:D003248,1442,248,1
DB13158,MESH:D017449,1443,971,1
DB13158,MESH:D004485,1443,314,1
DB13161,MESH:D009134,1444,574,1
DB13170,MESH:D003248,1445,248,1
DB13173,MESH:D009472,1446,605,1
DB13192,MESH:D014813,1447,874,1
DB13200,MESH:D009503,1448,606,1
DB13200,MESH:D064147,1448,1170,1
DB13235,MESH:D013281,1449,787,1
DB13235,MESH:D019226,1449,1014,1
DB13235,MESH:D014947,1449,886,1
DB13257,MESH:D018798,1450,1002,1
DB13268,MESH:D000562,1451,106,1
DB13269,MESH:D010612,1452,659,1
DB13501,MESH:D017449,1453,971,1
DB13501,MESH:D002613,1453,216,1
DB13501,MESH:D003877,1453,284,1
DB13501,MESH:D014581,1453,858,1
DB13501,MESH:D007249,1453,475,1
DB13501,MESH:D007299,1453,477,1
DB13501,MESH:D009450,1453,602,1
DB13501,MESH:D011565,1453,697,1
DB13501,MESH:D011855,1453,714,1
DB13501,MESH:D012628,1453,753,1
DB13501,MESH:D013471,1453,795,1
DB13501,MESH:D012883,1453,770,1
DB13501,MESH:D011146,1453,678,1
DB13501,MESH:D002056,1453,185,1
DB13501,MESH:D010787,1453,662,1
DB13503,MESH:D002179,1454,195,1
DB13595,MESH:D004415,1455,312,1
DB13595,MESH:D006356,1455,399,1
DB13595,MESH:D015746,1455,923,1
DB13747,MESH:D063806,1456,1166,1
DB13751,MESH:D006943,1457,439,1
DB13751,MESH:D011293,1457,684,1
DB13761,MESH:D007787,1458,497,1
DB13848,MESH:D020734,1459,1057,1
DB13873,MESH:D006938,1460,438,1
DB13873,MESH:D015228,1460,898,1
DB13873,MESH:D006954,1460,445,1
DB13878,MESH:D019698,1461,1023,1
DB13879,MESH:D019698,1462,1023,1
DB13884,MESH:D019106,1463,1009,1
DB13906,MESH:D000152,1464,84,1
DB13906,MESH:D003876,1464,283,1
DB13906,MESH:D003877,1464,284,1
DB13906,MESH:D004485,1464,314,1
DB13906,MESH:D012871,1464,768,1
DB13906,MESH:D005499,1464,366,1
DB13906,MESH:D007402,1464,480,1
DB13906,MESH:D009450,1464,602,1
DB13906,MESH:D002177,1464,193,1
DB13906,MESH:D011538,1464,694,1
DB13906,MESH:D011711,1464,710,1
DB13908,MESH:D010612,1465,659,1
DB13909,MESH:D005414,1466,364,1
DB13910,MESH:D000787,1467,119,1
DB13910,MESH:D013283,1467,788,1
DB13910,MESH:D007827,1467,499,1
DB13910,MESH:D010612,1467,659,1
DB13910,MESH:D014069,1467,829,1
DB13924,MESH:D006562,1468,421,1
DB13925,MESH:D018358,1469,991,1
DB13928,MESH:D003924,1470,290,1
DB13931,MESH:D010211,1471,637,1
DB13933,MESH:D006470,1472,405,1
DB13933,MESH:D019106,1472,1009,1
DB13943,MESH:D007006,1473,457,1
DB13944,MESH:D007006,1474,457,1
DB13944,MESH:D011628,1474,701,1
DB13946,MESH:D007006,1475,457,1
DB13949,MESH:D054559,1476,1123,1
DB13949,MESH:D018798,1476,1002,1
DB13954,MESH:C537436,1477,40,1
DB13956,MESH:D008595,1478,554,1
DB13956,MESH:C537436,1478,40,1
DB13960,MESH:D001424,1479,151,1
DB13985,MESH:C535650,1480,24,1
DB13995,MESH:D019150,1481,1012,1
DB13998,MESH:D006470,1482,405,1
DB13999,MESH:D006470,1483,405,1
DB14006,MESH:D003371,1484,255,1
DB14006,MESH:D005334,1484,359,1
DB14006,MESH:D006261,1484,393,1
DB14006,MESH:D010612,1484,659,1
DB14016,MESH:D006562,1485,421,1
DB14016,MESH:D013035,1485,774,1
DB14016,MESH:D010003,1485,622,1
DB14016,MESH:D014219,1485,838,1
DB14016,MESH:D010612,1485,659,1
DB14016,MESH:D004063,1485,297,1
DB14016,MESH:D042882,1485,1081,1
DB14016,MESH:D014947,1485,886,1
DB14018,MESH:D011293,1486,684,1
DB14033,MESH:D002602,1487,215,1
DB14033,MESH:D003235,1487,246,1
DB14033,MESH:D008583,1487,551,1
DB14033,MESH:D008585,1487,552,1
DB14033,MESH:D009617,1487,607,1
DB14033,MESH:D008288,1487,538,1
DB14033,MESH:D014123,1487,834,1
DB14033,MESH:D014141,1487,835,1
DB14039,MESH:D008881,1488,561,1
DB14040,MESH:D008881,1489,561,1
DB14041,MESH:D008881,1490,561,1
DB14042,MESH:D003027,1491,234,1
DB14042,MESH:D008881,1491,561,1
DB14046,MESH:D002571,1492,210,1
DB14048,MESH:D006947,1493,440,1
DB14074,MESH:D007299,1494,477,1
DB14185,MESH:D012559,1495,750,1
DB14473,MESH:D006470,1496,405,1
DB14487,MESH:D011537,1497,693,1
DB14488,MESH:D018798,1498,1002,1
DB14491,MESH:D018798,1499,1002,1
DB14498,MESH:D007008,1500,458,1
DB14500,MESH:D002149,1501,190,1
DB14500,MESH:D007008,1501,458,1
DB14500,MESH:C074502,1501,11,1
DB14503,MESH:D003248,1502,248,1
DB14507,MESH:D001714,1503,162,1
DB14509,MESH:D001714,1504,162,1
DB14512,MESH:D065631,1505,1178,1
DB14512,MESH:D001249,1505,142,1
DB14512,MESH:D009298,1505,589,1
DB14512,MESH:D011537,1505,693,1
DB14512,MESH:D006255,1505,392,1
DB14512,MESH:D003872,1505,280,1
DB14513,MESH:D008275,1506,537,1
DB14518,MESH:D010032,1507,628,1
DB14520,MESH:D054559,1508,1123,1
DB14520,MESH:D018798,1508,1002,1
DB14539,MESH:D000305,1509,91,1
DB14539,MESH:D047808,1509,1092,1
DB14539,MESH:D011537,1509,693,1
DB14539,MESH:D011349,1509,686,1
DB14539,MESH:D001172,1509,137,1
DB14539,MESH:D013966,1509,821,1
DB14539,MESH:D003093,1509,237,1
DB14540,MESH:D003876,1510,283,1
DB14543,MESH:D011537,1511,693,1
DB14544,MESH:D012871,1512,768,1
DB14545,MESH:D000305,1513,91,1
DB14545,MESH:D007249,1513,475,1
DB14596,MESH:D058447,1514,1148,1
DB14596,MESH:D009877,1514,614,1
DB14597,MESH:D000799,1515,123,1
DB14598,MESH:D007855,1516,501,1
DB14600,MESH:D006934,1517,436,1
DB14600,MESH:D014927,1517,884,1
DB14631,MESH:D012871,1518,768,1
DB14631,MESH:D004487,1518,315,1
DB14631,MESH:D004700,1518,323,1
DB14631,MESH:D009877,1518,614,1
DB14631,MESH:D005767,1518,372,1
DB14631,MESH:D006402,1518,402,1
DB14631,MESH:D009369,1518,593,1
DB14631,MESH:D009879,1518,616,1
DB14631,MESH:D012120,1518,722,1
DB14631,MESH:D002819,1518,225,1
DB14631,MESH:D013700,1518,804,1
DB14631,MESH:D014605,1518,862,1
DB14700,MESH:D006467,1519,404,1
DB14711,MESH:D012899,1520,772,1
DB14730,MESH:D054198,1521,1116,1
DB14738,MESH:D006470,1522,405,1
DB14754,MESH:D000077,1523,73,1
DB14783,MESH:D003711,1524,273,1
DB14783,MESH:D020529,1524,1056,1
DB14811,MESH:D009101,1525,568,1
DB14879,MESH:C544287,1526,48,1
DB14879,MESH:D011704,1526,709,1
DB14962,MESH:D064726,1527,1173,1
DB14975,MESH:D000755,1528,118,1
DB14999,MESH:D020529,1529,1056,1
DB15035,MESH:D020522,1530,1054,1
DB15066,MESH:D017094,1531,961,1
DB15271,MESH:C000619,1532,4,1
DB15328,MESH:D020325,1533,1046,1
DB15328,MESH:D020326,1533,1047,1
DB15444,MESH:D003550,1534,263,1
DB15465,MESH:D059787,1535,1158,1
DB15494,MESH:D018358,1536,991,1
DB15528,MESH:D009134,1537,574,1
DB15566,MESH:D007249,1538,475,1
DB15593,MESH:C030635,1539,6,1
DB15595,MESH:D019142,1540,1010,1
DB15598,MESH:D019150,1541,1012,1
